room_No,dept_Id,room_Type
1.364991892027331,-1.5579756904760766,7
-0.3499394858750818,-1.2238851206813497,8
0.3746794061963602,1.5602029609413761,4
-1.106763662038588,0.2238406817624677,10
1.3515730236556376,-0.44434045782698645,11
-1.8072285910409818,-1.4466121672111676,1
1.544804728208022,1.5602029609413761,6
-0.5968466639142398,1.5602029609413761,0
0.6457405473045663,1.0033853446168308,8
0.533022052982342,-0.44434045782698645,6
0.12508845448286354,-0.44434045782698645,4
-0.3445719385264044,-1.0011580741515316,7
0.42030355866011765,-1.1125215974164406,11
-0.12450249723063314,1.448839437676467,7
1.2549571713794452,0.44656772829228575,7
-0.49217949061503147,0.11247715849755868,6
-0.9618398836242994,0.5579312515571948,0
-0.8410700682790591,0.8920218213519219,0
-1.8125961383896592,-1.4466121672111676,9
-0.6639410057727066,1.448839437676467,0
0.007002412811961877,0.44656772829228575,6
-1.7213478334621442,-1.2238851206813497,2
-0.7256678002824961,1.226112391146649,0
-1.517381034212405,-0.7784310276217136,9
0.5813299791204382,-1.6693392137409857,8
-1.681091228347064,-1.1125215974164406,2
-0.15939155499703592,0.5579312515571948,3
-1.1282338514332972,0.2238406817624677,0
-1.469073108074309,-0.6670675043568045,9
0.9006990463667403,-1.6693392137409857,7
1.3032650975175415,1.226112391146649,7
1.4374537812344752,0.7806582980870128,8
-1.6354670758833065,-1.0011580741515316,0
0.9812122565969005,0.33520420502737674,6
0.44177374805482705,0.8920218213519219,3
0.3585767641503282,-1.3352486439462588,8
-0.06545947639518232,1.337475914411558,11
1.3408379289582828,0.8920218213519219,6
1.2442220766820906,-0.6670675043568045,6
-0.07887834476687569,1.448839437676467,3
-0.054724381697827625,0.8920218213519219,4
-0.42240137508222597,-1.3352486439462588,8
1.158341319103253,-0.22161341129716838,3
-0.7068813845621253,1.226112391146649,1
0.9168016884127723,-0.33297693456207744,8
-0.7310353476311735,1.226112391146649,0
0.5947488474921315,-1.2238851206813497,11
1.5582235965797153,0.33520420502737674,3
-0.14328891295100388,-1.3352486439462588,6
0.6833133787453077,-0.22161341129716838,4
0.3558929904759895,-1.6693392137409857,3
0.8550748939029829,-0.8897945508866225,6
-1.6676723599753707,-1.0011580741515316,0
0.3773631798706989,0.6692947748221039,3
-1.581791602396533,-0.8897945508866225,0
0.7396726259064199,0.33520420502737674,6
0.09825071773947679,0.44656772829228575,7
-0.6236844006576265,1.448839437676467,2
0.9409556514818204,0.44656772829228575,8
-0.8813266733941392,0.7806582980870128,0
-0.43313646977958065,0.44656772829228575,8
1.429402460211459,0.2238406817624677,4
-0.6022142112629171,1.5602029609413761,0
-0.4277689224309033,1.337475914411558,4
0.25927713819979725,0.5579312515571948,7
-0.14865646029968121,1.337475914411558,6
-0.28016137034227623,-0.8897945508866225,4
1.3757269867246855,-0.33297693456207744,8
-1.211430835337796,0.00111363523264966,2
1.3676756657016695,-0.33297693456207744,3
-0.40093118568751657,-1.6693392137409857,8
-1.5066459395150502,-0.7784310276217136,2
-0.5726927008451917,1.5602029609413761,1
-1.007464036088057,0.5579312515571948,0
0.3397903484299574,-0.7784310276217136,4
0.1277722281572022,-0.7784310276217136,7
0.031156375881009942,0.5579312515571948,6
-0.2586911809475668,-1.6693392137409857,8
0.3183201590352481,0.5579312515571948,3
-0.948421015252606,0.5579312515571948,1
-0.2747938229935989,1.671566484206285,3
0.1814477016439757,0.00111363523264966,11
-0.6558896847496906,1.448839437676467,0
0.23243940145641048,1.1147488678817399,8
-0.08156211844121436,1.5602029609413761,8
-0.33115307015471107,0.5579312515571948,8
-1.2087470616634575,0.11247715849755868,5
-1.3912436715184873,-0.44434045782698645,1
1.5528560492310381,-1.2238851206813497,11
0.3344228010812801,-1.3352486439462588,6
-0.0010489082110541456,-0.6670675043568045,7
-1.6139968864885972,-1.0011580741515316,10
0.5008167688902779,-1.6693392137409857,4
0.7718779099984839,0.33520420502737674,7
0.48203035316990717,0.11247715849755868,8
-1.8018610436923044,-1.4466121672111676,2
-0.1083998551846011,0.8920218213519219,4
-1.2677900824989083,-0.11024988803225937,9
-0.9833100730190089,0.5579312515571948,0
-0.7659244053975762,1.1147488678817399,0
-0.36067458057243645,-0.7784310276217136,3
-0.6371032690293199,1.448839437676467,1
-0.6693085531213839,1.448839437676467,0
-0.8571727103250911,0.7806582980870128,9
0.9865798039455779,0.11247715849755868,3
-1.5576376393274851,-0.8897945508866225,1
-0.30699910708566297,0.33520420502737674,11
1.2200681136130425,-0.22161341129716838,4
0.887280177995047,-1.2238851206813497,7
0.4659277111238751,-0.8897945508866225,7
0.9731609355738845,0.5579312515571948,8
0.08483184936778342,0.6692947748221039,6
0.5893813001434541,-0.8897945508866225,11
0.4712952584725525,1.0033853446168308,3
0.286114874943184,1.448839437676467,8
-1.6542534916036773,-1.0011580741515316,0
0.5679111107487448,-0.11024988803225937,8
0.433722427031811,-1.4466121672111676,4
-0.03862173965179558,0.5579312515571948,6
1.3462054763069602,0.8920218213519219,3
1.3864620814220403,1.5602029609413761,7
-0.7793432737692696,1.0033853446168308,9
-0.9672074309729768,0.5579312515571948,0
1.010733767014626,-1.4466121672111676,11
1.1851790558466397,0.11247715849755868,11
-0.7417704423285282,1.1147488678817399,9
-0.14060513927666518,0.00111363523264966,4
-1.0906610199925557,0.2238406817624677,2
-0.5190172273584183,1.671566484206285,10
-1.0181991307854117,0.44656772829228575,10
0.6108514895381635,-1.0011580741515316,6
-0.26674250197058286,1.448839437676467,8
0.35052544312731215,-0.8897945508866225,8
-0.7712919527462536,1.0033853446168308,9
1.4186673655141044,1.448839437676467,11
1.3623081183529921,1.226112391146649,4
0.5088680899132939,-1.1125215974164406,4
0.8980152726924017,-0.6670675043568045,6
1.4938130283955873,1.226112391146649,4
-0.9806262993446702,0.5579312515571948,0
0.47666280582122983,1.448839437676467,7
0.033840149555348614,-1.2238851206813497,6
-1.6381508495576453,-1.0011580741515316,0
-1.565688960350501,-0.8897945508866225,1
-0.09766476048724641,0.44656772829228575,6
-1.7750233069489176,-1.3352486439462588,1
0.7504077206037746,0.00111363523264966,7
-0.009100229234070167,-0.7784310276217136,11
-0.35799080689809776,-0.6670675043568045,6
-0.3660421279211138,-0.33297693456207744,6
-0.9537885626012834,0.5579312515571948,0
-1.1523878145023452,0.11247715849755868,5
-0.02520287128010221,0.5579312515571948,4
0.6484243209789049,1.671566484206285,6
0.00968618648630055,-0.5557039810918954,8
-0.5861115692168851,1.5602029609413761,0
0.6162190368868409,0.33520420502737674,8
-1.6220482075116132,-1.0011580741515316,10
-1.6032617917912424,-1.0011580741515316,2
-0.11645117620761712,-1.3352486439462588,11
-1.6086293391399198,-1.0011580741515316,9
-0.3338368438290497,0.7806582980870128,8
1.4911292547212487,-0.5557039810918954,4
0.0875156230421221,0.7806582980870128,8
1.619950391089505,-1.4466121672111676,7
1.3247352869122508,1.448839437676467,8
0.4149360113114403,-1.6693392137409857,6
-0.3901960909901619,-1.1125215974164406,7
-0.07351079741819834,0.7806582980870128,6
1.3354703816096054,-0.44434045782698645,8
1.2871624554715093,-0.8897945508866225,3
-0.6263681743319652,1.448839437676467,9
-1.1738580038970547,0.11247715849755868,5
-0.315050428108679,1.1147488678817399,7
0.01773750750931657,1.1147488678817399,8
-1.9011606696428354,-1.6693392137409857,9
-0.7471379896772055,1.1147488678817399,10
0.21365298573603977,-0.6670675043568045,8
-0.47607684856899946,-1.3352486439462588,3
1.6467881278328917,1.448839437676467,8
1.2388545293334132,-1.4466121672111676,3
1.2764273607741548,0.33520420502737674,4
-1.5227485815610824,-0.7784310276217136,10
-0.12181872355629447,0.7806582980870128,6
0.06336165997307402,-0.11024988803225937,6
-1.6623048126266933,-1.0011580741515316,0
-0.8786428997198006,0.7806582980870128,0
1.2710598134254774,0.6692947748221039,7
-1.0101478097623955,0.44656772829228575,2
-1.0852934726438783,0.33520420502737674,0
-1.3536708400777457,-0.33297693456207744,10
1.4401375549088138,0.44656772829228575,4
-0.5646413798221757,1.5602029609413761,1
-1.474440655422986,-0.6670675043568045,10
0.5920650738177928,-1.6693392137409857,8
-0.9779425256703315,0.5579312515571948,0
1.5421209545336834,-0.6670675043568045,3
-1.8904255749454806,-1.6693392137409857,10
-0.3553070332237591,-0.6670675043568045,7
0.7826130046958386,-0.33297693456207744,4
-0.5163334536840796,1.671566484206285,1
1.0295201827349967,-1.4466121672111676,4
-0.3257855228060337,0.11247715849755868,4
1.5152832177902966,0.2238406817624677,3
-1.3563546137520845,-0.33297693456207744,9
-0.21575080215814807,-1.0011580741515316,3
1.4106160444910885,1.0033853446168308,7
-0.11376740253327845,-1.0011580741515316,6
-1.2248497037094894,0.00111363523264966,9
1.5474885018823608,0.7806582980870128,7
1.257640945053784,-1.6693392137409857,11
0.004318639137623202,-0.22161341129716838,3
1.644104354158553,0.44656772829228575,8
-1.895793122294158,-1.6693392137409857,1
-0.02251909760576354,1.0033853446168308,7
0.6994160207913398,-1.4466121672111676,11
-0.6075817586115945,1.5602029609413761,0
-0.6961462898647707,1.337475914411558,0
0.32905525373260275,-1.0011580741515316,4
0.664526963024937,0.33520420502737674,7
-0.9564723362756221,0.5579312515571948,0
0.8282371571595961,-1.4466121672111676,8
0.6752620577222916,0.44656772829228575,4
1.6253179384381822,1.671566484206285,11
0.8658099886003375,-0.33297693456207744,3
-0.15134023397401988,-0.22161341129716838,6
0.6215865842355183,1.1147488678817399,6
0.40151714293974694,-0.8897945508866225,7
1.206649245241349,1.337475914411558,6
1.4991805757442647,0.11247715849755868,4
-0.37946099629280716,0.44656772829228575,11
-0.13523759192798784,1.448839437676467,6
1.0134175406889647,0.5579312515571948,11
-1.0584557359004916,0.33520420502737674,10
1.2308032083103972,1.448839437676467,4
-1.1309176251076358,0.11247715849755868,5
-1.6166806601629358,-1.0011580741515316,9
-1.3456195190547298,-0.33297693456207744,2
0.025788828532332594,0.33520420502737674,11
0.3371065747556188,-1.6693392137409857,6
0.020421281183655247,-0.8897945508866225,4
-1.401978766215842,-0.44434045782698645,10
0.5357058266566807,-1.0011580741515316,11
-0.4653417538716447,-1.2238851206813497,7
1.0402552774323512,-0.5557039810918954,4
-0.19964816011211603,-1.3352486439462588,3
0.7906643257188547,-1.6693392137409857,4
-0.20769948113513204,1.671566484206285,11
0.36662808517334416,1.448839437676467,6
-0.6344194953549812,1.448839437676467,9
-0.5297523220557729,1.671566484206285,0
-1.9333659537348995,-1.6693392137409857,0
-0.5995304375885785,1.5602029609413761,0
1.480394160023894,-1.5579756904760766,6
-0.28552891769095357,-1.3352486439462588,4
0.524970731959326,1.337475914411558,3
0.46056016377519776,-0.22161341129716838,8
-1.2490036667785376,0.00111363523264966,0
-0.3526232595494204,0.11247715849755868,6
-1.4368678239822448,-0.5557039810918954,1
0.9355881041331431,1.226112391146649,4
-0.1379213656023265,1.671566484206285,11
-1.5871591497452104,-0.8897945508866225,0
1.5555398229053767,1.5602029609413761,8
-1.2141146090121349,0.00111363523264966,2
1.1932303768696557,1.337475914411558,8
1.1207684876625115,0.11247715849755868,4
-0.9752587519959928,0.5579312515571948,0
-1.6435183969063225,-1.0011580741515316,0
-1.4207651819362126,-0.44434045782698645,0
-0.784710821117947,1.0033853446168308,10
1.4777103863495553,0.7806582980870128,7
-0.7041976108877868,1.226112391146649,9
1.174443961149285,0.8920218213519219,4
-0.2211183495068254,-1.2238851206813497,3
0.22438808043339448,-1.4466121672111676,8
0.903382820041079,0.6692947748221039,11
-0.2318534442041801,-1.2238851206813497,11
-0.6585734584240293,1.448839437676467,0
1.0241526353863193,-0.22161341129716838,8
-1.270473856173247,-0.11024988803225937,1
-1.804544817366643,-1.4466121672111676,9
-0.17549419704306796,-1.4466121672111676,11
-1.1819093249200707,0.11247715849755868,5
1.3998809497937337,-1.2238851206813497,6
-1.2570549878015536,0.00111363523264966,0
1.2791111344484933,1.448839437676467,4
-1.2463198931041988,0.00111363523264966,0
-0.17012664969439062,-1.5579756904760766,7
1.0375715037580127,-0.6670675043568045,3
0.3210039327095867,1.0033853446168308,3
-0.2425885389015348,-1.1125215974164406,6
-1.632783302208968,-1.0011580741515316,0
1.0697767878500768,1.5602029609413761,4
0.015053733834977897,-0.44434045782698645,6
-1.0423530938544596,0.44656772829228575,0
-1.1255500777589584,0.2238406817624677,0
0.9785284829225619,-1.0011580741515316,8
-1.418081408261874,-0.44434045782698645,0
1.5394371808593448,0.8920218213519219,8
0.40420091661408564,-1.0011580741515316,6
0.9624258408765298,-0.33297693456207744,11
-1.20337951431478,0.11247715849755868,5
-1.737450475508176,-1.2238851206813497,10
-1.5120134868637276,-0.7784310276217136,1
0.7155186628373718,0.44656772829228575,8
-0.03593796597745691,-0.44434045782698645,7
0.18413147531831436,-1.0011580741515316,6
1.1234522613368503,-1.3352486439462588,8
1.5662749176027315,0.2238406817624677,11
-0.2640587282962442,-0.5557039810918954,11
-0.30431533341132433,1.671566484206285,3
-1.8152799120639977,-1.4466121672111676,1
0.2109692120617011,-1.3352486439462588,7
0.2619609118741359,-1.6693392137409857,6
0.4578763901008591,-1.5579756904760766,7
1.1046658456164795,0.7806582980870128,11
-0.5834277955425464,1.5602029609413761,10
0.6913646997683237,1.0033853446168308,7
1.2630084924024614,0.11247715849755868,8
-0.5378036430787889,1.671566484206285,0
-0.34188816485206575,-1.4466121672111676,11
-0.94036969422959,0.5579312515571948,1
0.47934657949556847,-0.6670675043568045,4
1.067093014175738,1.0033853446168308,7
-0.3687259015954525,0.44656772829228575,3
-0.5002308116380475,1.448839437676467,11
0.4283548796831337,1.337475914411558,7
-1.2275334773838282,0.00111363523264966,1
-1.8501689698304005,-1.5579756904760766,10
0.9838960302712392,0.5579312515571948,6
0.6242703579098569,-1.3352486439462588,6
0.03652392322968729,1.671566484206285,4
-1.664988586301032,-1.0011580741515316,0
-0.9027968627888486,0.6692947748221039,1
1.4589239706291846,0.7806582980870128,11
-0.8866942207428166,0.7806582980870128,0
0.6967322471170011,-1.5579756904760766,3
-0.578060248193869,1.5602029609413761,9
0.8175020624622414,-1.5579756904760766,3
1.1610250927775916,-0.6670675043568045,4
0.7450401732550972,-0.44434045782698645,11
0.37199563252202156,1.337475914411558,11
0.6537918683275823,0.2238406817624677,3
-0.09229721313856906,0.00111363523264966,8
0.7987156467418707,-1.5579756904760766,3
0.8523911202286442,-0.8897945508866225,4
-0.3365206175033884,-1.0011580741515316,4
-0.5055983589867249,0.44656772829228575,11
0.2512258171767812,1.5602029609413761,8
0.8845964043207083,0.8920218213519219,6
1.0268364090606579,-0.7784310276217136,3
-0.5592738324734984,1.5602029609413761,10
-0.45460665917429005,0.6692947748221039,11
-1.6300995285346291,-1.0011580741515316,0
1.4481888759318298,1.671566484206285,3
0.7530914942781133,-0.8897945508866225,7
-0.21843457583248674,-0.5557039810918954,8
0.9651096145508685,1.1147488678817399,7
0.09288317039079945,1.1147488678817399,8
-1.4959108448176957,-0.6670675043568045,0
-0.4411877908025967,-1.6693392137409857,11
0.052626565275719336,-1.2238851206813497,3
0.060677886298735356,-0.8897945508866225,8
-1.589842923419549,-0.8897945508866225,0
1.520650765138974,-0.11024988803225937,7
-0.22380212318116408,-0.6670675043568045,4
0.787980552044516,-0.7784310276217136,11
0.9248530094357884,0.11247715849755868,7
1.1180847139881729,-1.0011580741515316,11
-1.8850580275968032,-1.6693392137409857,9
-0.4975470379637088,-0.33297693456207744,6
0.46324393744953646,0.7806582980870128,3
-0.07082702374385967,-0.33297693456207744,7
-1.7347667018338375,-1.2238851206813497,1
-1.262422535150231,0.00111363523264966,0
-0.4438715644769354,-1.0011580741515316,11
-0.014467776582747515,-1.5579756904760766,8
-0.932318373206574,0.5579312515571948,2
0.6054839421894862,-0.33297693456207744,7
-0.41703382773354863,1.0033853446168308,8
0.29148242229186133,0.44656772829228575,8
-0.10034853416158508,1.337475914411558,7
1.4508726496061686,0.00111363523264966,11
0.24854204350244252,-0.44434045782698645,6
0.28879864861752264,1.337475914411558,7
1.2683760397511386,-1.5579756904760766,11
1.5957964280204568,-1.3352486439462588,4
1.209333018915688,1.337475914411558,6
1.214700566264365,-1.6693392137409857,7
-0.9591561099499607,0.5579312515571948,0
-0.6666247794470452,1.448839437676467,0
-1.8582202908534164,-1.5579756904760766,10
0.8577586675773216,-0.22161341129716838,11
-0.709565158236464,1.226112391146649,10
0.06872920732175138,0.8920218213519219,4
1.2656922660768,1.5602029609413761,3
0.5598597897257287,-1.6693392137409857,3
-1.0879772463182171,0.33520420502737674,0
-1.219482156360812,0.00111363523264966,1
-1.5522700919788077,-0.8897945508866225,2
-0.16207532867137459,-0.8897945508866225,11
-1.839433875133046,-1.4466121672111676,0
-0.6102655322859332,1.5602029609413761,0
0.4068846902884243,-1.2238851206813497,11
1.373043213050347,0.2238406817624677,3
1.421351139188443,0.2238406817624677,11
0.07946430201910608,-1.6693392137409857,6
1.1476062244058982,1.448839437676467,8
-0.653205911075352,1.448839437676467,0
-0.40361495936185526,-0.11024988803225937,4
1.018785088037642,0.33520420502737674,3
-1.1013961146899105,0.2238406817624677,9
-1.155071588176684,0.11247715849755868,5
0.8684937622746762,0.8920218213519219,11
0.9141179147384336,-0.22161341129716838,7
-1.5683727340248397,-0.8897945508866225,10
0.8819126306463696,0.00111363523264966,3
-1.6462021705806613,-1.0011580741515316,0
0.8389722518569508,0.2238406817624677,6
-0.8598564839994298,0.7806582980870128,1
0.30758506433789334,-0.7784310276217136,8
-1.6005780181169038,-1.0011580741515316,2
-0.39556363833883923,-1.2238851206813497,4
0.5759624317717608,-0.6670675043568045,4
-1.3160980086370044,-0.22161341129716838,9
-1.6274157548602906,-1.0011580741515316,0
1.2361707556590746,1.448839437676467,3
-0.0037326818853928197,0.8920218213519219,3
-0.36335835424677515,-1.5579756904760766,6
0.32637148005826405,-0.22161341129716838,8
-1.195328193291764,0.11247715849755868,5
-0.9054806364631873,0.6692947748221039,10
-1.0155153571110729,0.44656772829228575,1
-0.2533236335988895,1.1147488678817399,11
1.5501722755566993,0.7806582980870128,3
-0.060091929046504976,-1.5579756904760766,4
-1.4771244290973249,-0.6670675043568045,9
0.1492424175519116,0.7806582980870128,3
1.464291517977862,0.11247715849755868,7
0.45250884275218173,0.2238406817624677,7
-0.18622929174042266,0.5579312515571948,8
0.1385073228545569,1.1147488678817399,4
0.5464409213540353,1.671566484206285,11
1.1395549033828822,-1.2238851206813497,11
0.7262537575347265,-0.44434045782698645,11
-1.434184050307906,-0.5557039810918954,9
-1.4798082027716635,-0.6670675043568045,1
-0.29089646503963096,-1.0011580741515316,4
0.42567110600879504,-0.33297693456207744,6
1.101982071942141,-1.6693392137409857,6
-1.6757236809983866,-1.0011580741515316,0
0.05799411262439668,-1.3352486439462588,11
0.549124695028374,1.0033853446168308,11
1.04293905110669,-1.1125215974164406,7
0.2002341173643464,0.5579312515571948,8
0.8604424412516603,-1.6693392137409857,7
0.911434141064095,1.226112391146649,6
-1.5200648078867436,-0.7784310276217136,1
0.14387487020323425,-0.5557039810918954,11
-0.5753764745195303,1.5602029609413761,10
-0.9296345995322354,0.5579312515571948,2
0.19755034369000773,0.44656772829228575,11
-1.7240316071364827,-1.2238851206813497,9
-0.6290519480063038,1.448839437676467,1
0.5142356372619713,-0.5557039810918954,11
-1.1765417775713933,0.11247715849755868,5
-1.5442187709557917,-0.7784310276217136,0
-1.903844443317174,-1.6693392137409857,1
0.10093449141381547,0.00111363523264966,4
1.0966145245934635,-1.0011580741515316,8
-1.68914254937008,-1.1125215974164406,10
-0.9430534679039287,0.5579312515571948,10
1.3703594393760083,-0.5557039810918954,6
-0.37140967526979113,-1.0011580741515316,11
1.0456228247810286,-0.7784310276217136,4
0.5383896003310193,-0.6670675043568045,7
0.7101511154886945,1.337475914411558,6
0.2941661959662,1.0033853446168308,11
-0.7739757264205922,1.0033853446168308,1
-0.6505221374010133,1.448839437676467,0
0.763826588975468,1.448839437676467,7
-0.7390866686541895,1.226112391146649,0
-1.3429357453803912,-0.22161341129716838,0
-1.4395515976565834,-0.5557039810918954,10
1.2898462291458481,1.448839437676467,11
-0.019835323931424863,-0.5557039810918954,4
0.31026883801223204,0.33520420502737674,3
0.22170430675905578,0.44656772829228575,3
-1.6945100967187574,-1.1125215974164406,1
0.38809827456805357,-1.6693392137409857,7
0.5840137527947767,-1.5579756904760766,4
-0.6183168533089491,1.5602029609413761,0
1.5313858598363288,-0.33297693456207744,11
-1.361722161100762,-0.33297693456207744,10
-0.29894778606264694,-0.6670675043568045,6
0.19218279634133037,-0.33297693456207744,11
-0.4894957169406928,0.5579312515571948,6
1.5340696335106674,-0.44434045782698645,6
0.9543745198535137,-0.8897945508866225,3
-0.7203002529338187,1.226112391146649,0
-1.8474851961560619,-1.5579756904760766,1
0.27537978024582926,0.00111363523264966,3
-1.7696557596002402,-1.3352486439462588,10
0.6511080946532436,-0.7784310276217136,3
-0.20501570746079337,1.1147488678817399,4
0.6591594156762597,-1.4466121672111676,7
1.3113164185405575,-1.5579756904760766,7
-0.4680255275459834,-1.6693392137409857,7
0.6323216789328729,1.448839437676467,11
-0.1191349498819558,0.5579312515571948,7
0.47397903214689113,0.00111363523264966,7
1.30594887119188,-1.3352486439462588,7
0.8336047045082735,1.0033853446168308,11
-1.7616044385772243,-1.3352486439462588,2
-1.2302172510581668,0.00111363523264966,10
-0.9913613940420248,0.5579312515571948,0
0.6135352632125022,-1.3352486439462588,6
1.3488892499812988,-0.8897945508866225,11
1.3301028342609282,1.671566484206285,6
0.5437571476796966,1.226112391146649,3
1.6172666174151662,0.33520420502737674,7
-0.24795608625021215,-0.11024988803225937,8
-1.3134142349626656,-0.22161341129716838,10
0.15192619122625026,-0.11024988803225937,7
0.21633675941037844,0.8920218213519219,3
0.7289375312090651,0.11247715849755868,8
-0.8518051629764138,0.7806582980870128,1
0.11703713345984751,-0.33297693456207744,3
1.6575232225302463,-0.6670675043568045,3
0.27806355392016796,-0.44434045782698645,6
0.7799292310215,1.337475914411558,7
-0.033254192303118234,0.00111363523264966,8
1.5072318967672806,0.44656772829228575,3
0.409568463962763,1.337475914411558,3
0.5652273370744061,0.00111363523264966,4
-1.8528527435047393,-1.5579756904760766,9
-1.4315002766335674,-0.5557039810918954,10
-0.7149327055851414,1.226112391146649,1
-0.9645236572986381,0.5579312515571948,0
0.9704771618995458,1.671566484206285,4
1.6038477490434728,0.33520420502737674,7
-1.1899606459430867,0.11247715849755868,5
-1.4824919764460023,-0.6670675043568045,10
1.5877451069974409,-0.22161341129716838,11
0.8228696098109187,-1.2238851206813497,6
0.06604543364741271,1.337475914411558,3
-1.2167983826864734,0.00111363523264966,9
-0.7820270474436083,1.0033853446168308,1
-0.22916967052984144,-0.8897945508866225,11
-0.6317357216806425,1.448839437676467,10
1.2173843399387039,0.33520420502737674,6
1.0751443351987542,1.0033853446168308,8
0.4364062007061497,-1.4466121672111676,11
1.52870208616199,0.00111363523264966,11
-0.1728104233687293,-1.1125215974164406,11
-0.5673251534965144,1.5602029609413761,10
-1.7267153808108215,-1.2238851206813497,1
-0.2828451440166149,0.33520420502737674,8
-1.3053629139396496,-0.22161341129716838,2
1.2469058503564292,0.33520420502737674,7
-1.2516874404528762,0.00111363523264966,0
-1.8555365171790779,-1.5579756904760766,1
-0.18891306541476133,1.448839437676467,4
-1.7186640597878056,-1.1125215974164406,0
-1.1872768722687481,0.11247715849755868,5
-0.09498098681290773,1.1147488678817399,11
-0.17817797071740663,-0.22161341129716838,3
1.0617254668270608,-1.1125215974164406,6
0.9570582935278524,-1.2238851206813497,8
0.6618431893505983,-0.22161341129716838,3
1.0778281088730928,0.11247715849755868,11
-0.2721100493192602,-1.2238851206813497,11
1.4669752916522005,-0.44434045782698645,3
-0.8625402576737685,0.7806582980870128,10
1.2012816978926717,-1.4466121672111676,3
0.5786462054460995,-0.11024988803225937,11
0.9597420672021911,-0.7784310276217136,6
-1.0665070569235078,0.33520420502737674,10
