nurse_Id,dept_Id,FName,LName,Gender,conatct_No
-0.44773518972345694,-0.08907136859388283,65,18,1,1959
0.023382688825016127,-0.08907136859388283,9,36,0,1224
-0.9708145989941881,1.5563356867118392,105,19,1,296
-1.2617991710388332,0.13031623878021345,139,10,0,840
-1.4124876101333816,-0.6375403870291235,130,29,1,330
-0.10478908695655376,-0.6375403870291235,9,1,0,1292
-1.3085645486888655,0.13031623878021345,73,35,1,134
-0.11864549514915591,-1.2957032091514122,26,34,1,1933
-0.9604222928497365,1.5563356867118392,56,20,1,65
-0.6988825882143709,-0.08907136859388283,65,1,0,314
-0.3160993118937365,-0.41815277965502723,37,18,0,1023
0.4719839040605107,1.5563356867118392,26,1,0,125
1.1717325177869193,-1.1860094054643642,26,36,1,372
-0.8894082008626505,1.6660294903988875,15,0,1,34
-0.5533903021920483,-1.1860094054643642,72,18,1,1525
-1.0123838235719946,1.5563356867118392,39,41,1,71
-1.2583350689906827,0.13031623878021345,136,29,0,1366
0.8166620578514892,-1.2957032091514122,9,1,1,1935
1.4367363244704354,-0.6375403870291235,79,1,1,1866
0.7872171904422096,-0.7472341907161717,26,1,0,607
-1.298172242544414,0.13031623878021345,69,23,0,346
-1.0158479256201451,1.4466418830247911,3,21,0,150
0.6677056697810161,-0.9666217980902679,65,34,0,1647
0.5326056899031452,-0.9666217980902679,37,1,0,1766
-0.49276851634941393,-0.08907136859388283,26,1,1,661
-1.1942491810998979,0.3497038461543097,16,28,1,409
-0.12730575026953225,0.45939764984135784,37,1,1,173
-1.0712735583905537,1.0078666682765987,114,21,1,432
0.9794748541145645,-0.41815277965502723,9,1,1,1137
-0.9950633133312419,1.5563356867118392,122,20,0,138
1.5146786205538225,0.7884790609025023,79,34,1,1680
-0.8097338537551881,-0.6375403870291235,37,34,0,780
-0.42868262845862903,-0.8569279944032198,79,18,0,1792
-0.4061659651456505,-0.41815277965502723,9,36,0,1655
0.6174761900828333,0.3497038461543097,57,36,1,1880
-1.0245081807405214,1.4466418830247911,116,2,1,808
1.0643453542942527,0.8981728645895504,57,36,0,1447
-0.5291415878549945,-1.4053970128384605,72,36,0,716
1.279119681279586,-0.5278465833420753,72,36,0,181
-0.7820210373699839,-1.1860094054643642,65,18,0,731
-0.10998524002877956,0.6787852572154541,9,1,0,1804
0.6746338738773172,1.1175604719636467,9,18,0,1457
1.0522209971257257,-0.9666217980902679,79,1,0,208
1.627261937118715,-0.3084589759679791,57,18,0,1070
0.8339825680922419,-0.19876517228093096,26,36,1,540
-1.4159517121815322,-0.6375403870291235,23,44,0,1172
1.6289939881427902,-0.08907136859388283,9,1,1,1679
0.27799418936408066,-1.2957032091514122,79,18,0,1386
-1.4367363244704354,-0.7472341907161717,78,45,0,417
-1.2254260995332527,0.2400100424672616,92,14,1,1191
-0.7595043740570053,0.8981728645895504,9,18,0,434
0.7906812924903601,-1.6247846202125567,79,34,1,1976
1.518142722601973,0.2400100424672616,37,18,0,1001
1.1284312421850375,0.6787852572154541,57,1,1,726
-0.26067367912332795,-0.8569279944032198,26,18,1,722
-1.260067120014758,0.13031623878021345,48,42,0,148
0.9517620377293602,0.6787852572154541,37,34,1,800
0.05975576033059677,-0.7472341907161717,72,34,0,1586
1.2877799363999622,-1.0763156017773161,37,18,0,1260
-1.0885940686313065,0.7884790609025023,137,41,1,1264
1.1596081606183923,-1.4053970128384605,26,36,1,506
-0.48237621020496235,0.2400100424672616,26,18,1,502
-0.46159159791605914,-1.2957032091514122,79,1,0,753
-0.3853813528567473,-0.8569279944032198,79,36,0,1450
-0.8339825680922419,1.2272542756506948,26,1,1,1192
-1.1526799565220913,0.569091453528406,96,26,0,806
-0.267601883219629,-1.0763156017773161,26,36,0,1582
0.4356108325549301,-0.7472341907161717,57,34,0,1929
0.09093267876395161,-0.3084589759679791,37,34,0,1809
1.5995491207335106,0.45939764984135784,79,18,0,897
-1.705204233202102,-1.6247846202125567,126,4,1,382
-0.5066249245420161,1.4466418830247911,57,36,1,1231
-0.17233907689548925,-1.2957032091514122,9,1,0,512
1.6965439780817257,-1.0763156017773161,57,1,1,975
0.9915992112830914,1.6660294903988875,37,18,1,1267
-0.16714292382326343,-0.7472341907161717,65,36,0,861
-0.9257812723682312,1.5563356867118392,105,10,1,421
1.6930798760335752,0.7884790609025023,26,36,0,1181
-1.3865068447722526,-0.41815277965502723,40,41,1,1033
0.357668536471543,1.5563356867118392,57,1,0,1307
0.09612883183617742,-0.5278465833420753,26,36,0,1506
0.22776470966589785,-0.19876517228093096,26,34,0,1542
0.6573133636365645,-1.2957032091514122,72,1,1,387
-0.002598076536112903,1.1175604719636467,65,18,1,1520
-0.4719839040605107,-0.5278465833420753,79,36,1,1465
1.3362773650740698,-0.5278465833420753,9,34,1,536
1.5753004063964569,-0.8569279944032198,26,36,1,1969
1.4228799162778332,1.336948079337743,79,36,1,479
-0.7491120679125537,1.1175604719636467,65,18,1,583
-1.6567068045279945,-1.5150908165255086,40,41,1,889
-1.2566030179666074,0.13031623878021345,53,28,1,0
0.16714292382326343,-0.5278465833420753,37,36,0,482
-1.556247845131629,-0.9666217980902679,77,6,0,1206
0.4009698120734247,-0.41815277965502723,79,36,1,1203
1.2496748138703064,0.7884790609025023,57,1,1,278
1.4419324775426612,-0.8569279944032198,57,36,0,799
-1.5458555389871773,-0.9666217980902679,62,15,1,1350
1.0695415073664785,-1.6247846202125567,26,18,0,1050
-0.8703556395978226,1.6660294903988875,123,19,1,1319
1.698276029105801,1.5563356867118392,37,36,0,324
-0.20524804635291935,-0.19876517228093096,65,34,1,1994
-0.42175442436232796,-0.7472341907161717,65,18,1,300
-0.6590454146606397,1.0078666682765987,9,1,1,1419
0.1844634340640161,0.7884790609025023,72,34,1,1791
1.620333733022414,-0.5278465833420753,57,34,1,523
-0.32995572008633867,1.336948079337743,9,1,0,465
0.06495191340282258,-1.0763156017773161,57,18,1,1741
-1.6064773248298116,-1.2957032091514122,46,7,0,43
0.4910364653253387,-0.19876517228093096,79,34,1,668
0.47025185303643546,-0.7472341907161717,37,36,0,1863
0.5793710675531774,-0.5278465833420753,65,1,0,918
0.7941453945385107,-0.9666217980902679,57,34,1,1838
-0.8980684559830269,1.6660294903988875,93,11,0,110
0.11864549514915591,0.6787852572154541,9,1,0,968
-0.8547671803811451,-1.0763156017773161,79,18,0,1987
0.4113621182178763,1.336948079337743,26,1,0,111
1.492161957240844,-1.6247846202125567,79,1,0,219
1.7138644883224785,-0.5278465833420753,9,18,0,1944
0.8253223129718655,1.6660294903988875,37,18,1,1125
1.5008222123612203,0.13031623878021345,9,36,1,1249
0.7889492414662849,-0.8569279944032198,9,34,0,352
-1.1925171300758226,0.3497038461543097,11,40,1,841
-0.06495191340282258,-0.6375403870291235,57,18,1,237
-1.0297043338127472,1.4466418830247911,61,26,1,48
0.5724428634568763,-1.1860094054643642,9,34,1,1751
1.124967140136887,-0.3084589759679791,26,18,1,945
-1.1959812321239731,0.3497038461543097,109,14,0,811
-1.3397414671222203,-0.08907136859388283,116,14,1,1157
1.485233753144543,-0.7472341907161717,9,18,0,508
-0.5014287714697903,-1.0763156017773161,72,34,1,1555
1.634190141215016,0.02062243509316531,65,18,1,295
0.6642415677328656,1.6660294903988875,79,18,0,254
1.3605260794111236,-0.8569279944032198,72,1,1,1194
-1.4748414470000912,-0.8569279944032198,31,16,0,1009
0.9604222928497365,0.6787852572154541,79,36,0,1847
1.6567068045279945,1.6660294903988875,65,34,0,1597
-0.1290378012936075,0.3497038461543097,72,18,1,1435
-0.09959293388432795,0.6787852572154541,72,1,1,196
-0.2831903424363064,-0.19876517228093096,79,34,0,229
-0.7352556597199515,1.6660294903988875,79,18,1,500
-0.7664325781533065,-0.9666217980902679,26,18,1,690
0.40789801616972576,-1.4053970128384605,65,36,0,1036
0.6244043941791344,-1.0763156017773161,57,36,0,643
0.6018877308661559,1.6660294903988875,65,18,0,1897
0.2797262403881559,1.1175604719636467,26,18,0,663
0.7664325781533065,0.3497038461543097,65,1,1,1626
-1.2358184056777042,0.13031623878021345,7,7,0,559
1.0470248440535,0.13031623878021345,57,18,1,1423
0.09959293388432795,0.8981728645895504,57,34,1,1425
-0.6954184861662204,-0.8569279944032198,72,36,0,942
-0.11691344412508065,1.1175604719636467,9,36,1,511
0.7993415476107365,-1.2957032091514122,57,18,1,312
1.1041825278479838,0.3497038461543097,9,18,1,1764
1.0175799766442204,-1.0763156017773161,65,36,0,854
0.07014806647504838,1.4466418830247911,79,18,0,640
0.39923776104934944,0.02062243509316531,37,34,1,1488
-0.3351518731585645,1.336948079337743,65,34,0,1989
-0.16541087279918817,1.4466418830247911,79,18,1,319
1.176928670859145,1.4466418830247911,37,34,0,1208
0.35420443442339244,1.336948079337743,57,1,1,1253
-0.4027018630975,1.5563356867118392,9,1,1,1169
-0.6763659249013925,-1.5150908165255086,9,18,0,836
1.7190606413947043,-1.0763156017773161,79,36,1,1124
0.9777428030904892,-1.2957032091514122,65,18,0,581
0.731791557671801,-0.3084589759679791,79,18,0,515
0.018186535752790323,0.02062243509316531,65,36,0,721
-0.8772838436941236,1.6660294903988875,2,43,1,940
0.5551223532161236,-1.0763156017773161,65,1,1,419
-1.2514068648943817,0.13031623878021345,42,25,0,2
1.466181191879715,-1.0763156017773161,37,36,0,1142
-1.1111107319442848,0.569091453528406,132,14,1,1163
0.1913916381603172,-0.9666217980902679,79,34,1,301
-1.3224209568814678,0.02062243509316531,61,44,1,185
-0.776824884297758,-0.6375403870291235,72,36,0,1981
1.5025542633852955,0.02062243509316531,37,34,0,1936
1.4072914570611559,-1.1860094054643642,37,36,0,1291
-1.370918385555575,-0.3084589759679791,142,32,0,565
0.6694377208050913,1.336948079337743,57,18,1,1816
0.9708145989941881,0.13031623878021345,37,34,1,384
-1.6307260391668654,-1.4053970128384605,23,35,0,1136
-0.6382608023717365,1.0078666682765987,72,18,0,1483
1.665367059648371,0.3497038461543097,65,18,1,131
1.4886978551926935,0.02062243509316531,65,34,0,1336
1.414219661157457,1.2272542756506948,57,18,0,630
-1.1024504768239085,0.6787852572154541,36,27,0,52
-0.8564992314052204,1.5563356867118392,57,36,0,1884
0.286654444484457,-1.6247846202125567,57,36,1,637
0.21044419942514514,-0.6375403870291235,26,34,0,411
1.0903261196553817,1.2272542756506948,37,1,0,580
0.37498904671229566,1.6660294903988875,65,1,1,1895
0.2624057301474032,1.5563356867118392,79,34,1,1864
0.21564035249737096,-1.0763156017773161,57,1,0,217
1.0297043338127472,-1.5150908165255086,79,18,1,1710
-1.5268029777223493,-0.9666217980902679,45,29,0,230
0.43214673050677954,0.45939764984135784,26,18,0,1882
1.7207926924187795,0.13031623878021345,65,1,0,736
-0.8270543639959408,1.1175604719636467,37,18,1,1737
-0.8426428232126182,0.569091453528406,72,1,1,1079
-1.5908888656131344,-1.1860094054643642,123,23,1,429
-0.1463583115343602,1.0078666682765987,79,1,0,1906
0.03204294394539247,0.6787852572154541,79,36,1,1603
-1.073005609414629,1.0078666682765987,64,2,0,1185
0.05109550521022043,0.45939764984135784,65,36,0,582
1.1925171300758226,-1.0763156017773161,79,34,1,957
-1.5856927125409086,-1.1860094054643642,60,7,0,374
1.1734645688109946,-0.8569279944032198,79,34,0,1889
-1.1613402116424676,0.569091453528406,89,26,0,1269
-1.7207926924187795,-1.6247846202125567,87,42,1,971
-0.44080698562715587,0.569091453528406,9,34,0,1020
0.9586902418256612,0.569091453528406,37,36,1,649
-0.14809036255843547,-0.8569279944032198,26,34,1,1051
-0.2191044545455215,0.02062243509316531,72,18,1,902
-0.9500299867052849,1.5563356867118392,92,10,1,326
-0.8824799967663495,1.6660294903988875,15,40,1,653
0.8322505170681667,-0.9666217980902679,57,18,0,961
-1.234086354653629,0.13031623878021345,118,5,0,14
-0.08920062773987635,-0.19876517228093096,9,34,1,141
1.7069362842261773,0.3497038461543097,9,18,0,336
0.6382608023717365,0.7884790609025023,26,34,0,95
0.2537454750270269,-0.8569279944032198,72,34,1,719
-0.5100890265901666,-0.5278465833420753,26,18,0,202
1.2583350689906827,-0.08907136859388283,9,18,0,1977
1.215033793388801,1.1175604719636467,26,18,1,327
1.0885940686313065,0.02062243509316531,9,18,0,1550
1.0383645889331237,1.4466418830247911,65,36,1,612
0.9327094764645322,-1.1860094054643642,72,34,1,493
0.7023466902625215,-0.8569279944032198,26,36,1,414
1.1266991911609623,-1.2957032091514122,79,1,1,763
-1.1648043136906183,0.569091453528406,126,36,1,660
-0.9656184459219623,1.5563356867118392,118,37,0,553
-0.3905775059289731,0.02062243509316531,37,34,1,821
0.151554464606586,-0.9666217980902679,57,34,1,1025
0.38191725080859673,-1.5150908165255086,37,36,1,1631
1.1007184257998333,0.3497038461543097,57,36,0,1965
-1.4246119673019084,-0.6375403870291235,86,6,1,761
0.5585864552642742,0.6787852572154541,37,18,0,1802
-0.5118210776142419,-0.6375403870291235,65,1,1,1666
-1.582228610492758,-1.1860094054643642,66,3,0,9
1.5302670797705,0.02062243509316531,57,34,0,658
1.6411183453113172,-0.3084589759679791,79,34,1,1872
-0.9396376805608333,1.5563356867118392,128,23,1,1286
1.4350042734463602,1.336948079337743,65,18,1,1805
-1.6376542432631667,-1.4053970128384605,13,37,0,232
0.8686235885737472,-0.41815277965502723,79,18,0,929
-0.6174761900828333,-0.5278465833420753,72,36,0,911
-0.5585864552642742,1.2272542756506948,57,1,0,998
-1.3484017222425968,-0.08907136859388283,116,33,1,745
-1.5354632328427258,-0.9666217980902679,1,19,1,445
-0.030310892921317202,-0.6375403870291235,37,34,1,1528
0.39577365900119893,1.1175604719636467,72,34,0,1867
-0.0008660255120376344,0.569091453528406,9,1,0,268
-1.4298081203741344,-0.6375403870291235,113,22,0,127
-0.3784531487604462,1.4466418830247911,79,34,0,205
-0.7110069453828978,0.3497038461543097,79,1,1,1496
0.9690825479701128,0.02062243509316531,57,1,1,1646
-1.7000080801298763,-1.6247846202125567,21,6,1,863
-0.9985274153793924,1.5563356867118392,112,24,0,26
0.5949595267698549,-0.19876517228093096,79,34,0,901
-1.2375504567017794,0.13031623878021345,37,8,0,210
1.0106517725479194,0.2400100424672616,26,36,0,997
-0.9898671602590161,1.5563356867118392,55,40,0,1373
0.8824799967663495,0.3497038461543097,57,34,1,686
0.5516582511679731,0.3497038461543097,72,36,1,1843
-0.5724428634568763,-1.0763156017773161,26,18,1,1721
-1.6774914168168977,-1.5150908165255086,20,41,0,926
-0.10305703593247849,-0.7472341907161717,65,36,0,145
-0.4806441591808871,-0.19876517228093096,9,1,0,951
-0.009526280632413979,-1.0763156017773161,37,34,0,266
-1.3605260794111236,-0.19876517228093096,74,26,0,1196
-0.3230275159900376,-1.6247846202125567,72,1,0,1463
-1.1665363647146936,0.569091453528406,137,39,1,132
-0.7612364250810806,-0.8569279944032198,9,1,1,1629
0.19485574020846774,0.02062243509316531,26,1,1,1633
-0.518749281710543,-0.08907136859388283,72,36,1,343
1.0019915174275429,-0.19876517228093096,26,18,0,1014
0.3282236690622634,-0.6375403870291235,72,34,1,1901
-1.1405555993535645,0.569091453528406,82,38,1,972
-0.641724904419887,-1.1860094054643642,37,18,0,856
-1.4765734980241665,-0.8569279944032198,33,27,1,928
0.5360697919512957,-0.9666217980902679,57,18,1,1559
-1.1076466298961343,0.6787852572154541,25,24,0,1195
-1.5874247635649839,-1.1860094054643642,18,13,1,1138
-1.6480465494076182,-1.5150908165255086,47,35,1,958
-0.9205851192960053,1.5563356867118392,142,32,0,31
-1.4627170898315645,-0.8569279944032198,7,24,0,347
-0.3940416079771236,-0.3084589759679791,9,1,1,170
0.41482622026602683,-1.5150908165255086,9,18,0,328
0.3472762303270914,1.2272542756506948,65,34,0,1678
0.6971505371902956,-0.19876517228093096,57,34,1,1229
0.35074033237524194,-0.9666217980902679,9,36,0,732
1.092058170679457,-0.5278465833420753,65,34,1,297
-0.8651594865255967,-1.4053970128384605,26,34,0,1081
1.324153007905543,-1.2957032091514122,72,1,1,1952
-1.421147865253758,-0.6375403870291235,128,6,1,379
0.08227242364357526,-1.5150908165255086,57,1,0,1752
1.3085645486888655,0.7884790609025023,72,18,0,404
-0.0857365256917258,-0.08907136859388283,79,36,0,1005
0.5481941491198226,-0.6375403870291235,57,1,1,1934
1.073005609414629,-0.19876517228093096,65,34,1,605
-0.8166620578514892,1.0078666682765987,26,36,1,1508
-1.131895344233188,0.569091453528406,106,19,0,359
0.6711697718291666,-0.8569279944032198,57,36,0,1744
1.6636350086242957,0.2400100424672616,26,36,0,1826
0.08746857671580108,0.6787852572154541,37,34,0,403
1.6844196209131987,1.2272542756506948,26,34,1,1735
0.7647005271292311,-0.08907136859388283,57,36,0,1998
-0.6902223330939946,1.2272542756506948,57,1,0,908
0.48757236327718817,0.02062243509316531,57,36,0,1747
-1.3102965997129408,0.13031623878021345,88,27,0,1265
0.582835169601328,-0.5278465833420753,65,36,0,1701
0.11691344412508065,-1.0763156017773161,57,18,1,1062
0.8235902619477903,1.336948079337743,79,36,1,497
-1.1907850790517474,0.3497038461543097,100,41,1,103
-0.9777428030904892,1.5563356867118392,101,8,1,161
1.556247845131629,0.2400100424672616,37,36,1,531
0.5689787614087258,1.6660294903988875,26,34,0,773
-1.1977132831480484,0.3497038461543097,62,41,1,1197
-0.9864030582108655,1.5563356867118392,11,15,1,1330
-0.5880313226735537,1.6660294903988875,57,18,0,1842
-1.0903261196553817,0.7884790609025023,63,20,0,362
-0.750844118936629,-0.7472341907161717,37,34,0,1031
-0.035507045993543006,1.4466418830247911,79,18,0,1052
-1.4176837632056074,-0.6375403870291235,29,17,0,70
0.6278684962272849,0.2400100424672616,72,34,0,436
-0.6555813126124892,1.336948079337743,9,34,1,201
-0.31436726086966127,0.6787852572154541,26,36,1,101
0.33341982213448923,-1.5150908165255086,9,34,1,913
-0.08227242364357526,0.45939764984135784,26,18,1,1359
0.7300595066477258,-0.9666217980902679,72,18,1,1252
1.4557888857352634,-1.2957032091514122,79,18,0,475
-0.13423395436583332,1.5563356867118392,9,34,0,264
0.12730575026953225,-0.9666217980902679,9,18,0,431
-1.2184978954369516,0.2400100424672616,32,40,0,1289
-0.0580237093065215,0.2400100424672616,26,34,0,1106
-0.9327094764645322,1.5563356867118392,119,38,1,987
0.5239454347827688,-1.6247846202125567,72,36,0,1636
0.30570700574928494,0.8981728645895504,26,34,0,1975
-1.0782017624868547,0.8981728645895504,96,38,0,492
-0.3490082813511666,1.2272542756506948,37,18,0,525
0.17753522996771504,1.4466418830247911,26,1,0,391
-1.5493196410353278,-0.9666217980902679,57,38,0,263
-1.5129465695297473,-0.9666217980902679,82,23,0,339
1.72425679446693,-0.08907136859388283,57,18,1,1898
-0.2797262403881559,0.6787852572154541,72,1,0,844
-1.1163068850165108,0.569091453528406,62,30,1,1103
1.0678094563424032,1.5563356867118392,37,36,0,1150
-0.5499262001438978,-0.3084589759679791,57,36,1,670
-0.3247595670141129,0.13031623878021345,65,18,1,1637
1.1786607218832204,0.3497038461543097,72,18,0,369
-1.3691863345314998,-0.3084589759679791,17,39,0,123
0.8530351293570698,0.569091453528406,37,36,0,1285
-1.4886978551926935,-0.8569279944032198,139,40,0,276
1.6878837229613495,1.4466418830247911,37,1,1,1837
0.5880313226735537,-0.5278465833420753,26,18,0,486
1.3813106917000268,-0.7472341907161717,57,18,0,1861
0.9950633133312419,0.13031623878021345,26,1,0,1221
0.31436726086966127,0.3497038461543097,79,36,0,1090
0.6815620779736182,-0.3084589759679791,9,18,1,100
1.4124876101333816,0.8981728645895504,57,18,0,255
-0.499696720445715,-0.19876517228093096,9,36,0,1798
1.3743824876037258,1.1175604719636467,57,18,1,1268
-0.1861954850880914,-0.8569279944032198,9,36,0,562
-0.24335316888257524,-0.6375403870291235,65,18,1,1441
-1.7138644883224785,-1.6247846202125567,54,5,1,75
1.2029094362202741,1.4466418830247911,37,18,1,1605
0.7404518127921774,-1.2957032091514122,79,1,1,1852
-1.2427466097740054,0.13031623878021345,127,31,0,1371
-0.3282236690622634,1.0078666682765987,65,34,0,1207
0.5914954247217042,-0.08907136859388283,79,18,1,936
-1.227158150557328,0.2400100424672616,121,43,0,1035
-0.42521852641047847,-1.5150908165255086,79,36,1,1305
-0.6469210574921128,-1.6247846202125567,26,18,0,574
-0.09786088286025268,-0.41815277965502723,26,36,1,1407
-0.2398890668344247,-1.6247846202125567,72,18,1,814
-1.5077504164575215,-0.9666217980902679,144,9,0,1363
0.3039749547252097,-1.4053970128384605,37,18,1,313
-1.1717325177869193,0.569091453528406,138,16,0,979
0.15675061767881182,0.45939764984135784,65,34,1,1708
-0.27106598526777953,-1.5150908165255086,57,18,0,211
-0.06321986237874731,0.45939764984135784,57,18,1,1080
1.4973581103130698,-1.1860094054643642,57,36,1,1775
-0.23296086273812364,0.6787852572154541,26,1,1,1162
-0.1359660053899086,-0.7472341907161717,9,34,0,1504
-0.5274095368309193,0.02062243509316531,57,34,1,1360
-1.3587940283870483,-0.19876517228093096,33,45,1,1216
1.3518658242907473,1.2272542756506948,72,36,1,1490
0.45293134279568276,0.2400100424672616,57,36,0,1318
-1.4575209367593387,-0.8569279944032198,138,29,0,803
0.10132498490840322,-1.4053970128384605,37,34,1,604
-0.01991858677686559,-0.8569279944032198,9,34,1,397
-0.2745300873159301,1.1175604719636467,57,34,0,1082
-0.6330646492995107,0.45939764984135784,26,18,1,1449
-0.8374466701403924,-1.5150908165255086,57,1,0,1750
0.7421838638162527,-0.6375403870291235,57,18,1,679
1.2947081404962635,-0.08907136859388283,65,1,0,247
-0.6971505371902956,1.4466418830247911,72,18,0,1755
-1.3934350488685536,-0.41815277965502723,68,17,1,36
1.357061977362973,0.7884790609025023,57,34,1,1432
-0.22603265864182256,0.2400100424672616,37,34,0,424
-1.021044078692371,1.4466418830247911,134,10,0,22
-1.5649081002520053,-1.1860094054643642,58,29,0,934
0.0008660255120376344,1.336948079337743,37,34,0,1583
0.8755517926700483,1.0078666682765987,57,18,1,1209
-1.4609850388074892,-0.8569279944032198,68,6,1,519
-1.0054556194756934,1.5563356867118392,110,27,0,1131
1.3899709468204031,-1.2957032091514122,79,34,0,1892
-0.9049966600793279,1.6660294903988875,69,2,0,989
1.4817696510963925,-1.4053970128384605,9,36,0,626
-0.5741749144809516,0.2400100424672616,57,36,0,367
0.7231313025514247,1.1175604719636467,37,1,1,610
1.5094824674815968,-1.2957032091514122,37,18,0,1926
0.518749281710543,0.6787852572154541,72,34,0,1924
-0.956958190801586,1.5563356867118392,84,35,0,499
-0.7733607822496075,-0.6375403870291235,57,1,0,1533
-1.4228799162778332,-0.6375403870291235,57,21,0,88
-1.0556850991738762,1.2272542756506948,132,33,1,754
-0.7300595066477258,-0.9666217980902679,65,34,0,938
0.8270543639959408,-0.5278465833420753,57,18,0,1920
1.2236940485091774,0.02062243509316531,65,1,0,618
0.49796466942163975,1.0078666682765987,79,1,0,1096
1.1163068850165108,0.8981728645895504,37,18,1,1484
0.040703199065768816,0.2400100424672616,57,1,0,189
-0.31090315882151076,0.8981728645895504,37,1,0,1064
1.4280760693500592,1.1175604719636467,65,36,0,1799
-0.026846790873166666,1.4466418830247911,79,18,1,1979
0.5862992716494785,1.5563356867118392,65,36,0,514
-0.5811031185772526,0.13031623878021345,26,1,0,1873
-1.485233753144543,-0.8569279944032198,12,35,0,443
0.8946043539348763,-1.5150908165255086,72,34,0,1281
0.7439159148403279,0.6787852572154541,65,34,1,1724
-0.23469291376219892,-0.19876517228093096,9,36,0,1881
-1.0019915174275429,1.5563356867118392,27,38,1,420
-0.6296005472513602,-0.7472341907161717,9,34,1,1581
0.7040787412865968,1.6660294903988875,37,1,0,1571
-0.3472762303270914,0.02062243509316531,57,36,0,1685
0.6988825882143709,0.3497038461543097,26,1,1,1549
-0.6659736187569408,0.7884790609025023,9,34,1,1098
-1.2219619974851021,0.2400100424672616,31,22,0,1007
-0.13250190334175807,-0.3084589759679791,65,18,0,1188
0.46505569996420965,0.6787852572154541,72,1,1,452
1.56317604922793,-0.8569279944032198,26,18,1,378
-1.5787645084446074,-1.1860094054643642,54,6,1,1
-1.660170906576145,-1.5150908165255086,108,6,0,992
1.3882388957963279,-0.7472341907161717,79,18,1,718
1.6168696309742634,-0.19876517228093096,79,18,0,699
-1.504286314409371,-0.9666217980902679,55,31,0,906
0.002598076536112903,1.336948079337743,72,36,0,494
0.27279803629185484,0.7884790609025023,72,18,1,113
